filename,width,height,class,xmin,ymin,xmax,ymax
005296.jpg,500,375,person,323,216,362,298
005297.jpg,500,333,person,89,2,454,333
005297.jpg,500,333,person,104,71,249,333
005297.jpg,500,333,person,37,132,106,270
005298.jpg,500,333,person,16,100,166,333
005298.jpg,500,333,person,246,43,371,333
005299.jpg,480,318,person,236,1,305,69
005299.jpg,480,318,person,156,1,223,47
005299.jpg,480,318,person,66,1,156,41
005299.jpg,480,318,person,1,1,69,54
005301.jpg,331,500,person,56,50,233,422
005301.jpg,331,500,person,229,93,331,326
005301.jpg,331,500,person,199,72,263,167
005301.jpg,331,500,person,232,65,283,146
005301.jpg,331,500,person,286,61,331,105
005301.jpg,331,500,person,63,102,102,192
005301.jpg,331,500,person,30,73,76,220
005303.jpg,378,500,person,10,40,378,500
005304.jpg,500,400,person,1,2,472,400
005306.jpg,500,375,person,180,96,260,259
005306.jpg,500,375,person,58,117,206,375
005306.jpg,500,375,person,112,227,199,375
005306.jpg,500,375,person,288,111,395,375
005307.jpg,500,375,person,3,55,378,341
005308.jpg,500,310,person,35,87,183,302
005308.jpg,500,310,person,173,29,338,197
005308.jpg,500,310,person,165,126,257,310
005308.jpg,500,310,person,337,115,500,310
005310.jpg,500,333,person,29,170,414,333
005310.jpg,500,333,person,100,33,259,301
005311.jpg,500,332,person,218,66,250,110
005311.jpg,500,332,person,239,51,305,112
005311.jpg,500,332,person,1,1,194,205
005311.jpg,500,332,person,261,7,429,212
005315.jpg,500,375,person,226,116,287,248
005316.jpg,500,375,person,55,96,111,252
005316.jpg,500,375,person,88,90,125,230
005321.jpg,500,333,person,2,3,464,331
005322.jpg,294,500,person,41,8,273,500
005323.jpg,500,375,person,171,44,360,353
005326.jpg,500,376,person,197,197,237,269
005326.jpg,500,376,person,341,176,361,235
005326.jpg,500,376,person,440,183,453,210
005326.jpg,500,376,person,424,184,438,216
005326.jpg,500,376,person,397,185,412,200
005327.jpg,500,375,person,33,202,319,262
005331.jpg,318,480,person,101,84,245,304
005332.jpg,500,334,person,337,128,363,165
005333.jpg,440,431,person,139,209,187,332
005336.jpg,429,500,person,117,302,367,383
005341.jpg,500,316,person,312,101,500,316
005342.jpg,500,312,person,231,28,420,218
005342.jpg,500,312,person,181,132,239,177
005342.jpg,500,312,person,95,126,162,183
005343.jpg,500,375,person,110,142,387,375
005343.jpg,500,375,person,122,142,429,374
005344.jpg,334,500,person,39,40,284,452
005344.jpg,334,500,person,197,29,329,408
005346.jpg,500,330,person,95,77,394,330
005347.jpg,500,313,person,60,74,167,313
005347.jpg,500,313,person,320,138,353,205
005347.jpg,500,313,person,348,154,381,204
005348.jpg,333,500,person,181,146,330,499
005348.jpg,333,500,person,1,24,215,499
005351.jpg,500,375,person,294,153,351,280
005351.jpg,500,375,person,199,149,240,237
005351.jpg,500,375,person,170,138,189,165
005354.jpg,500,375,person,361,115,437,265
005354.jpg,500,375,person,1,89,38,184
005356.jpg,500,375,person,1,1,500,375
005357.jpg,500,375,person,298,131,343,268
005359.jpg,370,500,person,128,140,162,189
005366.jpg,500,375,person,51,54,420,375
005366.jpg,500,375,person,25,2,204,375
005366.jpg,500,375,person,277,1,477,375
005366.jpg,500,375,person,380,1,496,345
005368.jpg,334,500,person,9,18,323,500
005371.jpg,500,333,person,89,14,499,332
005374.jpg,500,374,person,290,147,361,325
005374.jpg,500,374,person,211,136,255,262
005374.jpg,500,374,person,215,153,258,262
005375.jpg,500,375,person,227,159,351,300
005377.jpg,500,375,person,1,26,171,276
005377.jpg,500,375,person,329,1,408,66
005377.jpg,500,375,person,282,49,500,375
005383.jpg,500,326,person,80,2,399,319
005384.jpg,500,375,person,313,133,456,375
005385.jpg,500,336,person,153,5,500,336
005385.jpg,500,336,person,74,33,321,283
005386.jpg,500,375,person,97,1,422,343
005392.jpg,500,333,person,191,103,222,170
005392.jpg,500,333,person,289,152,340,333
005392.jpg,500,333,person,222,150,295,332
005396.jpg,500,475,person,37,156,201,291
005396.jpg,500,475,person,269,122,486,475
005398.jpg,500,375,person,108,100,186,253
005398.jpg,500,375,person,139,96,231,267
005399.jpg,500,333,person,94,128,266,333
005399.jpg,500,333,person,250,64,500,333
005405.jpg,375,500,person,71,151,276,401
005409.jpg,500,334,person,255,77,463,334
005410.jpg,500,333,person,263,148,364,333
005411.jpg,375,500,person,77,8,325,497
005412.jpg,500,375,person,2,192,51,298
005412.jpg,500,375,person,63,166,116,254
005412.jpg,500,375,person,110,195,146,252
005412.jpg,500,375,person,135,184,192,353
005412.jpg,500,375,person,229,156,261,236
005412.jpg,500,375,person,256,167,283,235
005412.jpg,500,375,person,240,237,286,307
005412.jpg,500,375,person,316,209,361,260
005412.jpg,500,375,person,308,220,362,340
005412.jpg,500,375,person,368,158,416,326
005412.jpg,500,375,person,415,169,436,223
005412.jpg,500,375,person,433,164,460,219
005413.jpg,375,500,person,60,101,228,499
005414.jpg,500,333,person,196,40,290,330
005414.jpg,500,333,person,283,55,433,330
005415.jpg,500,375,person,355,66,418,234
005415.jpg,500,375,person,206,82,265,246
005415.jpg,500,375,person,63,61,138,276
005417.jpg,500,375,person,1,1,384,373
005419.jpg,310,480,person,85,74,240,262
005421.jpg,500,375,person,65,18,366,375
005424.jpg,326,500,person,70,14,181,185
005424.jpg,326,500,person,21,137,209,365
005425.jpg,333,500,person,93,94,181,422
005425.jpg,333,500,person,160,54,259,443
005429.jpg,500,333,person,226,97,269,195
005429.jpg,500,333,person,242,57,304,207
005430.jpg,500,375,person,213,30,356,284
005439.jpg,500,375,person,212,85,284,137
005441.jpg,500,375,person,3,63,77,375
005441.jpg,500,375,person,61,90,99,189
005441.jpg,500,375,person,54,112,178,372
005441.jpg,500,375,person,165,72,254,374
005441.jpg,500,375,person,260,62,355,375
005441.jpg,500,375,person,383,62,450,117
005441.jpg,500,375,person,305,93,472,375
005442.jpg,500,375,person,204,103,447,375
005442.jpg,500,375,person,17,125,293,375
005442.jpg,500,375,person,383,2,500,359
005442.jpg,500,375,person,342,2,435,119
005442.jpg,500,375,person,127,1,254,135
005442.jpg,500,375,person,31,2,238,241
005442.jpg,500,375,person,239,1,272,110
005442.jpg,500,375,person,1,88,63,375
005442.jpg,500,375,person,1,38,54,152
005442.jpg,500,375,person,121,1,191,75
005447.jpg,500,375,person,177,121,263,323
005447.jpg,500,375,person,284,128,376,305
005448.jpg,500,331,person,405,113,461,206
005448.jpg,500,331,person,291,114,355,218
005448.jpg,500,331,person,218,122,272,201
005448.jpg,500,331,person,154,117,207,182
005448.jpg,500,331,person,101,115,146,193
005448.jpg,500,331,person,37,109,91,187
005449.jpg,470,314,person,2,30,341,313
005450.jpg,357,500,person,7,123,342,500
005451.jpg,375,500,person,238,103,375,500
005451.jpg,375,500,person,156,357,237,466
005451.jpg,375,500,person,131,372,162,410
005451.jpg,375,500,person,78,362,137,479
005451.jpg,375,500,person,15,358,78,454
005456.jpg,320,213,person,116,14,179,126
005457.jpg,500,346,person,426,26,447,45
005457.jpg,500,346,person,479,24,499,43
005459.jpg,333,500,person,124,211,213,500
005459.jpg,333,500,person,9,212,138,500
005459.jpg,333,500,person,84,295,146,386
005459.jpg,333,500,person,169,210,323,500
005461.jpg,500,375,person,227,122,288,298
005461.jpg,500,375,person,163,170,183,189
005461.jpg,500,375,person,71,142,129,371
005461.jpg,500,375,person,5,165,39,217
005464.jpg,333,500,person,178,49,205,92
005464.jpg,333,500,person,154,56,178,94
005466.jpg,500,333,person,151,227,180,300
005466.jpg,500,333,person,121,255,156,301
005467.jpg,500,375,person,471,72,500,259
005467.jpg,500,375,person,402,64,498,241
005467.jpg,500,375,person,347,71,427,184
005467.jpg,500,375,person,38,21,220,375
005467.jpg,500,375,person,1,14,36,375
005468.jpg,500,457,person,199,13,386,438
005471.jpg,500,333,person,19,28,274,332
005471.jpg,500,333,person,274,26,497,308
005473.jpg,500,346,person,127,161,167,218
005475.jpg,500,333,person,286,28,489,333
005475.jpg,500,333,person,54,187,67,216
005475.jpg,500,333,person,71,192,82,221
005475.jpg,500,333,person,5,183,12,201
005475.jpg,500,333,person,13,183,22,202
005477.jpg,500,375,person,177,50,369,375
005477.jpg,500,375,person,55,46,148,375
005477.jpg,500,375,person,1,61,63,375
005477.jpg,500,375,person,16,49,66,124
005477.jpg,500,375,person,119,55,163,153
005477.jpg,500,375,person,23,29,82,107
005478.jpg,376,500,person,1,160,98,411
005478.jpg,376,500,person,1,166,229,499
005478.jpg,376,500,person,120,378,375,500
005479.jpg,500,331,person,133,19,337,287
005482.jpg,500,221,person,269,1,500,179
005485.jpg,500,375,person,161,216,202,325
005485.jpg,500,375,person,213,235,261,322
005485.jpg,500,375,person,237,220,263,258
005485.jpg,500,375,person,248,241,298,322
005485.jpg,500,375,person,245,252,273,287
005487.jpg,500,333,person,199,223,223,268
005487.jpg,500,333,person,79,231,103,283
005488.jpg,500,333,person,269,118,500,333
005488.jpg,500,333,person,34,47,270,333
005490.jpg,500,333,person,109,47,266,277
005491.jpg,500,375,person,181,87,440,321
005494.jpg,375,500,person,117,4,273,473
005496.jpg,500,346,person,415,202,437,233
005499.jpg,500,333,person,277,5,414,180
005500.jpg,500,374,person,266,94,500,374
005500.jpg,500,374,person,39,94,281,352
005505.jpg,500,325,person,35,139,155,325
005506.jpg,500,331,person,169,50,348,258
005506.jpg,500,331,person,276,3,371,142
005507.jpg,500,375,person,207,195,227,216
005507.jpg,500,375,person,238,171,250,217
005507.jpg,500,375,person,243,171,261,217
005507.jpg,500,375,person,290,201,309,223
005508.jpg,375,500,person,89,131,275,500
005509.jpg,500,335,person,484,153,497,192
005509.jpg,500,335,person,472,153,480,189
005509.jpg,500,335,person,458,150,472,190
005509.jpg,500,335,person,443,152,457,192
005509.jpg,500,335,person,429,153,444,200
005509.jpg,500,335,person,408,150,426,204
005509.jpg,500,335,person,421,168,432,207
005509.jpg,500,335,person,394,150,404,186
005509.jpg,500,335,person,364,157,376,197
005509.jpg,500,335,person,309,155,328,198
005509.jpg,500,335,person,295,155,309,202
005509.jpg,500,335,person,181,157,194,191
005509.jpg,500,335,person,162,157,171,189
005509.jpg,500,335,person,155,158,163,189
005511.jpg,318,480,person,88,112,226,298
005513.jpg,320,212,person,132,1,304,211
005522.jpg,500,375,person,429,96,447,130
005522.jpg,500,375,person,454,93,470,131
005522.jpg,500,375,person,202,102,226,145
005522.jpg,500,375,person,225,101,244,138
005522.jpg,500,375,person,272,91,306,183
005522.jpg,500,375,person,125,84,150,203
005522.jpg,500,375,person,116,92,146,216
005522.jpg,500,375,person,86,108,111,160
005522.jpg,500,375,person,59,104,82,160
005522.jpg,500,375,person,1,115,94,312
005522.jpg,500,375,person,1,165,19,375
005523.jpg,500,375,person,409,22,443,124
005523.jpg,500,375,person,455,22,500,184
005523.jpg,500,375,person,197,25,241,81
005523.jpg,500,375,person,165,25,204,91
005523.jpg,500,375,person,119,26,152,64
005526.jpg,500,375,person,1,4,268,375
005526.jpg,500,375,person,219,116,457,375
005527.jpg,375,500,person,24,42,363,500
005533.jpg,332,500,person,113,193,176,348
005533.jpg,332,500,person,158,178,214,344
005533.jpg,332,500,person,260,196,303,286
005533.jpg,332,500,person,262,206,332,302
005533.jpg,332,500,person,34,216,82,301
005533.jpg,332,500,person,2,260,43,302
005533.jpg,332,500,person,2,216,26,268
005536.jpg,500,343,person,267,113,380,321
005541.jpg,500,375,person,376,178,489,245
005541.jpg,500,375,person,1,1,49,298
005541.jpg,500,375,person,130,50,391,337
005542.jpg,500,375,person,153,122,277,375
005542.jpg,500,375,person,284,141,321,234
005542.jpg,500,375,person,432,192,480,302
005542.jpg,500,375,person,472,144,500,309
005542.jpg,500,375,person,256,140,287,228
005542.jpg,500,375,person,374,155,388,187
005542.jpg,500,375,person,354,149,367,187
005542.jpg,500,375,person,343,151,356,181
005542.jpg,500,375,person,335,153,344,177
005542.jpg,500,375,person,326,150,335,177
005542.jpg,500,375,person,315,148,327,177
005546.jpg,333,500,person,77,320,94,367
005546.jpg,333,500,person,47,321,67,367
005546.jpg,333,500,person,136,194,220,334
005546.jpg,333,500,person,102,236,250,500
005547.jpg,500,375,person,439,148,471,269
005548.jpg,333,500,person,2,202,86,500
005548.jpg,333,500,person,262,153,333,500
005548.jpg,333,500,person,29,72,333,500
005550.jpg,480,360,person,237,176,291,269
005552.jpg,332,500,person,239,202,279,338
005552.jpg,332,500,person,190,203,264,356
005553.jpg,415,500,person,109,33,314,375
005554.jpg,500,333,person,61,72,235,302
005554.jpg,500,333,person,225,91,355,277
005554.jpg,500,333,person,343,86,445,283
005554.jpg,500,333,person,398,6,428,42
005554.jpg,500,333,person,362,1,391,33
005556.jpg,500,333,person,240,69,379,333
005556.jpg,500,333,person,114,42,257,333
005558.jpg,500,333,person,397,4,458,132
005558.jpg,500,333,person,5,1,99,180
005560.jpg,500,375,person,184,54,296,278
005561.jpg,375,500,person,192,154,256,422
005563.jpg,500,375,person,207,39,374,330
005563.jpg,500,375,person,104,84,369,374
005570.jpg,500,375,person,291,41,500,375
005570.jpg,500,375,person,1,30,295,375
005570.jpg,500,375,person,321,81,366,128
005570.jpg,500,375,person,1,64,61,193
005570.jpg,500,375,person,47,75,99,146
005570.jpg,500,375,person,85,78,132,141
005570.jpg,500,375,person,137,77,171,133
005570.jpg,500,375,person,168,43,199,97
005570.jpg,500,375,person,298,68,331,121
005573.jpg,500,375,person,121,57,323,373
005574.jpg,500,375,person,158,199,226,374
005582.jpg,500,375,person,74,8,382,375
005582.jpg,500,375,person,370,2,500,375
005582.jpg,500,375,person,1,2,107,375
005582.jpg,500,375,person,380,1,436,130
005582.jpg,500,375,person,297,25,339,108
005583.jpg,375,500,person,145,220,178,316
005585.jpg,500,375,person,334,96,389,276
005593.jpg,500,375,person,252,112,304,153
005593.jpg,500,375,person,172,110,220,150
005593.jpg,500,375,person,298,31,351,136
005594.jpg,407,500,person,11,33,391,459
005595.jpg,500,413,person,122,19,373,412
005596.jpg,375,500,person,180,75,248,163
005596.jpg,375,500,person,90,82,126,199
005596.jpg,375,500,person,4,73,107,456
005596.jpg,375,500,person,102,174,279,397
005596.jpg,375,500,person,174,157,213,209
005596.jpg,375,500,person,203,146,268,249
005599.jpg,347,500,person,150,27,318,369
005599.jpg,347,500,person,26,37,191,376
005600.jpg,500,335,person,100,195,114,226
005600.jpg,500,335,person,88,195,102,224
005606.jpg,500,379,person,10,41,291,373
005606.jpg,500,379,person,100,67,495,373
005606.jpg,500,379,person,20,84,75,144
005606.jpg,500,379,person,65,109,117,172
005608.jpg,375,500,person,31,146,199,441
005608.jpg,375,500,person,97,181,241,321
005610.jpg,402,480,person,143,66,280,252
005611.jpg,480,369,person,163,22,266,199
005612.jpg,270,360,person,113,4,270,244
005612.jpg,270,360,person,1,30,153,312
005612.jpg,270,360,person,235,59,270,113
005612.jpg,270,360,person,133,98,147,111
005612.jpg,270,360,person,111,100,126,117
005612.jpg,270,360,person,93,101,111,119
005613.jpg,500,375,person,63,1,298,292
005615.jpg,500,375,person,155,87,297,338
005617.jpg,500,375,person,66,71,160,267
005618.jpg,500,375,person,89,92,124,241
005618.jpg,500,375,person,142,93,191,243
005622.jpg,500,371,person,1,138,148,371
005622.jpg,500,371,person,68,137,121,220
005622.jpg,500,371,person,162,99,240,213
005622.jpg,500,371,person,233,126,318,218
005622.jpg,500,371,person,238,112,364,234
005622.jpg,500,371,person,334,118,401,263
005622.jpg,500,371,person,350,147,500,371
005622.jpg,500,371,person,464,104,500,146
005622.jpg,500,371,person,422,96,461,142
005631.jpg,375,500,person,273,290,303,376
005631.jpg,375,500,person,320,288,359,403
005634.jpg,500,333,person,273,54,435,307
005636.jpg,332,500,person,254,211,318,386
005638.jpg,500,333,person,73,89,362,333
005639.jpg,500,375,person,250,130,308,209
005644.jpg,500,375,person,184,39,500,372
005644.jpg,500,375,person,1,78,227,373
005645.jpg,500,375,person,55,71,82,102
005648.jpg,334,500,person,22,109,56,247
005648.jpg,334,500,person,91,130,149,248
005648.jpg,334,500,person,166,316,265,467
005650.jpg,500,375,person,86,67,389,375
005652.jpg,500,333,person,192,60,248,220
005652.jpg,500,333,person,166,167,264,259
005652.jpg,500,333,person,105,46,121,87
005652.jpg,500,333,person,92,55,104,89
005652.jpg,500,333,person,61,50,73,93
005653.jpg,500,375,person,207,97,284,280
005653.jpg,500,375,person,362,103,422,262
005656.jpg,500,335,person,117,218,395,334
005656.jpg,500,335,person,295,90,438,335
005656.jpg,500,335,person,210,93,301,217
005656.jpg,500,335,person,224,74,305,218
005656.jpg,500,335,person,179,92,227,177
005656.jpg,500,335,person,81,109,143,262
005656.jpg,500,335,person,24,75,101,261
005657.jpg,500,331,person,1,14,490,331
005658.jpg,375,500,person,120,202,171,252
005658.jpg,375,500,person,21,249,41,295
005660.jpg,417,500,person,190,304,220,394
005662.jpg,375,500,person,121,136,227,295
005664.jpg,500,375,person,206,16,365,203
005664.jpg,500,375,person,82,19,412,375
005664.jpg,500,375,person,1,16,153,375
005664.jpg,500,375,person,454,1,500,80
005666.jpg,265,500,person,246,415,265,500
005666.jpg,265,500,person,193,400,239,500
005666.jpg,265,500,person,85,405,137,500
005666.jpg,265,500,person,37,409,87,500
005666.jpg,265,500,person,1,397,35,496
005666.jpg,265,500,person,22,419,32,442
005666.jpg,265,500,person,141,419,150,436
005666.jpg,265,500,person,135,419,140,435
005669.jpg,500,333,person,160,87,194,220
005669.jpg,500,333,person,1,1,154,332
005670.jpg,500,375,person,12,203,59,279
005670.jpg,500,375,person,1,212,15,284
005672.jpg,377,500,person,1,1,138,191
005675.jpg,358,500,person,1,1,210,402
005675.jpg,358,500,person,70,1,358,336
005677.jpg,500,357,person,104,274,134,357
005677.jpg,500,357,person,202,77,315,357
005680.jpg,500,375,person,476,244,500,299
005682.jpg,500,375,person,85,3,404,375
005691.jpg,220,500,person,3,1,218,500
005693.jpg,375,500,person,186,70,375,500
005693.jpg,375,500,person,1,8,152,500
005695.jpg,375,500,person,71,129,331,499
005695.jpg,375,500,person,171,196,330,486
005698.jpg,500,375,person,1,2,118,189
005698.jpg,500,375,person,1,89,155,301
005698.jpg,500,375,person,331,110,500,325
005698.jpg,500,375,person,153,85,344,290
005698.jpg,500,375,person,89,16,208,212
005698.jpg,500,375,person,418,1,485,102
